inventory_quantity,orders_per_hour,demand_rate,warehouse_load,processing_time,backlog,order_delay
108,80,0.8632180867810392,0.6861564075347704,2.458950242894754,40,58.80009217197597
148,75,1.700172571991748,0.7878797231879495,2.806561163923029,37,58.6474960214975
159,82,0.7093057712091404,0.8149840259212604,4.3418290232730135,69,74.81090606129197
211,47,2.0533528191732042,0.24718061631196894,3.8483179916327024,17,42.36653239563877
159,72,2.6654731020702314,0.4429267336878952,2.9206591031654856,49,58.70613788317786
300,35,1.4243094919945078,0.537018848441219,4.0735812216543525,5,36.129280655158574
144,44,2.562652751561624,0.34381736623592946,5.465555691646245,59,58.322536654816275
184,69,0.6359598187020746,0.5365870969320079,4.901559891549802,25,53.880379770753244
164,11,0.503098305701547,0.2569036286604739,5.033424554751255,24,27.945040542444907
89,65,2.1312853060332158,0.2905738264056413,1.9212462471202212,9,45.147028212103024
280,6,2.2264517751555917,0.7349558102747356,2.8067184211370066,35,36.837617605118645
109,54,2.423339778317803,0.410057968928124,3.5460052790973258,27,45.56204496742977
132,45,0.5363624281599554,0.769124677983658,0.7430495053881561,68,48.39882181656002
321,44,2.264576931896393,0.2384868224133344,4.733856992075285,12,41.135304774729526
380,47,1.3036929587117962,0.6501624424348023,2.279048834282989,29,40.24935317083556
274,46,1.1280103184372767,0.5131589308694722,2.0542784292255787,63,45.600974889235886
368,39,0.8152574112239126,0.8375771135323722,1.926106051458805,56,46.05565230409438
344,43,2.790437812246065,0.8271612641644495,2.058585959810354,53,51.19911785633865
202,53,0.5527926143652727,0.5004477139660066,2.3590815768680775,36,41.1734528833287
312,69,2.3848192350591986,0.6981712112701715,3.826535069418876,61,66.4659120026639
144,51,1.9347866451772662,0.3820390950555905,3.7096092704503474,15,45.961112203708325
194,59,2.164193066228481,0.6643254689443362,1.9064146448103145,56,57.74364098267708
223,76,2.1081210878123113,0.265011755158018,1.6353335211526412,40,52.61883754689011
384,89,2.460242764175638,0.5476834272948881,5.044970045392462,24,59.96514197970086
342,14,0.8411009676546599,0.3461821452304873,1.009978357220016,15,22.87073172093519
205,65,0.4019790804032449,0.9067049456732181,3.320525626605101,36,54.92784887212234
267,24,1.836468373703839,0.5559206543734654,3.3630848080410187,0,30.89955842798896
96,21,1.2492607343760014,0.672618998910028,3.6577524374639188,50,48.54056890702812
325,72,0.6970895946811304,0.4883054882640083,5.3710756374892465,16,51.45101794056659
230,10,0.8467330098501733,0.4309928281918423,3.931526670521222,27,23.889335300858924
222,77,1.196198349902135,0.3623358264492269,5.854985714364128,13,52.8268393960282
311,70,0.5685600901280877,0.9294972661336158,5.292441958418001,32,61.83035249108085
260,89,0.536591685108282,0.8395726259415621,1.6810714271796634,25,55.52222567601744
47,61,2.598463011597866,0.3066089155448247,1.8265082062391564,13,41.98058939460836
129,79,1.149046598448871,0.7973799010334386,2.396257747533438,62,61.297363946884715
87,15,2.7573536739366036,0.5348246216293226,2.6533292829407222,53,41.12604656474345
299,80,2.7144808199929598,0.2123173239684559,3.541473161692325,27,52.98920895924551
33,18,0.7421710775850732,0.6226938563009776,1.7788194809298636,4,28.817437966172417
96,31,2.1158183269508584,0.3040371520678929,1.7228984961257112,59,42.281467799837245
247,15,1.841931733904966,0.36794745047487576,2.5976447655244375,48,35.05934765304719
284,39,2.0575529754523685,0.7568327691392744,4.196127122670136,38,48.02130069286592
211,68,0.6308584000347395,0.4057136297129569,4.284690872029036,42,56.51364496914674
347,27,0.8525441887229392,0.9135105614734533,5.8686420702215925,0,38.527547547179715
369,74,0.5839327874821156,0.725735806739336,1.6132848865699772,33,51.897938765833594
70,56,1.8499220925209707,0.8658267879286472,2.660725335213394,13,47.83152441147926
381,58,2.7678185820378185,0.6921516306641473,5.805726238664833,45,63.099189063483635
253,84,2.0127628903790593,0.8950796728176127,4.295048084660537,65,71.98594417463812
261,41,2.105827684052631,0.4893477400177202,3.757531886521105,37,45.227825020919965
56,34,2.7630040997038745,0.6393124615084638,3.468053282707408,42,49.39100924621009
256,89,2.027227730012311,0.6127123203554669,0.915307090749411,46,65.33832045913796
295,52,0.4964357743083288,0.9230325664623764,5.413555948487507,65,60.301160278861936
240,57,2.480813442055834,0.33193232688689084,3.9402786847830917,2,41.60014442790458
52,30,1.275227896909111,0.6624486105493539,3.6441707436041875,21,41.5423179133926
218,23,0.4104726916353169,0.8035449553815843,3.4672518882701344,18,33.56878080318114
375,19,1.6173620261459694,0.4960398084269283,2.6555281402661146,50,42.10133422295126
294,24,2.6488360021030326,0.8940652196927812,1.90065580248491,31,38.42785385112921
72,21,1.0175936492679596,0.4984118136621873,4.654270919339663,54,46.26749278528356
384,68,1.5796316153268157,0.33864700791673286,3.3026213476891417,33,54.05496112814414
384,9,0.8170645306777378,0.6672386843240254,0.6866674275907116,68,40.57569269824687
84,58,0.5384624119994562,0.53645440802985,2.695019748746898,53,56.88539011659081
324,85,0.5933078721114716,0.21215208374560365,5.607320010225579,1,51.57791219692937
174,70,2.144826174307253,0.2558708739948026,2.556420088474746,69,61.12285423456474
245,39,2.4737787297811575,0.356221744165272,2.7727815435906553,66,51.65943850994805
189,10,0.7439172142059787,0.8154639676145219,3.931786176802696,3,27.8074586734574
317,75,1.0919645627451249,0.9136316128269988,4.9092114209873525,27,58.69606318856956
398,5,0.8680707223475855,0.636512699211378,4.176536147375916,67,45.26571010910075
322,62,0.4644538646234271,0.2844523700112988,5.175301021176206,58,59.64863747366569
373,62,1.7282352877287606,0.6275351617934768,1.1268382287238405,32,46.80982749292764
379,21,2.079813208330354,0.8844843684775561,5.585259043252568,38,45.03706507378761
54,67,1.9549059541241691,0.7995821032980717,5.471570628262623,2,55.91992068734021
116,19,1.3313285135253943,0.43287853095789997,3.355317226220733,39,32.301121144987675
294,24,1.7320245902557727,0.2991124874306863,3.9360823078296057,46,40.32618281511466
244,74,0.6258383359269393,0.9205453598097944,1.6704717761077095,25,49.61957973712302
39,88,0.7703289249344427,0.8832709973057689,2.963710908897639,21,62.36116079694417
56,27,2.63630708692716,0.24297229211618065,1.6148684850589679,57,48.59741351446708
217,83,2.2276185947677525,0.8589395918596514,0.6208717341756074,31,57.02264800099161
254,82,2.6145738299804013,0.2777701102279516,5.894966874698789,18,64.16570119923831
83,70,2.600032682798481,0.2506269067216296,1.925305836406128,26,51.036682559945376
85,16,1.9585422810585777,0.8068807177170076,3.762095698938094,34,43.621735178064284
69,30,2.6277727554691963,0.6290484975399664,2.151377109458247,18,42.49816434493765
234,62,1.4000898473979118,0.5316384192722552,2.538418911157392,39,49.175543486268246
22,89,0.4086789874838583,0.9230897567808176,2.6876885722025112,60,70.93834545528541
237,74,0.5501706780307825,0.871442857654203,2.3427570222861673,51,61.10649131742486
200,40,0.6627695816819565,0.24609877723764528,4.005698676369647,16,36.76987540931601
197,24,0.6288482876388646,0.692869793552938,5.785149487687334,33,44.67507846418567
278,86,1.2440857380406323,0.8178139225659666,2.857490575034282,38,61.452831877601156
218,28,2.0830499370624582,0.6403924638199616,5.853296982298458,47,50.29542149236645
296,34,2.297557135841188,0.9864043992609506,4.172884805396308,52,58.46416392366055
310,86,1.8165118584270994,0.7488380037180387,3.8392490726155497,33,60.82331427376119
369,52,0.7514468189367509,0.28331441015762027,1.8040711848940765,22,39.346935370764974
323,27,2.1949638451556206,0.3586384095999628,0.8460638824465945,46,37.75509182332242
216,5,1.2515246059302374,0.8609964969595696,5.185641236605059,8,27.577784362417813
207,41,0.431184036812311,0.99740533851544,3.6568958516934793,47,48.82936544789312
109,88,1.0734126892785985,0.2786714134979118,2.7792762433368505,62,62.75231406140119
247,41,1.1934413299383468,0.2802634542760387,4.965820271486659,49,51.42644471724348
72,64,1.058189284523447,0.8107096433146268,2.2081921041752532,30,50.87866517592828
373,26,2.3484883676502055,0.25148342537323165,4.80989490780468,57,48.235650930427525
341,70,2.2238233542258166,0.254848092851878,2.3038010947318837,37,48.14447517121532
65,70,2.0693248729903395,0.91105318640773,5.5648465252229,37,73.15563246069385
318,56,0.7336121884294367,0.8403598498547609,1.9738178095124141,59,54.69609423356823
64,70,2.3388013832950767,0.9052505598915059,1.2565476466601413,13,51.59334360890165
294,54,2.025222307991977,0.720410721706203,4.339531895921765,54,58.28615730727964
53,37,0.8676104475553406,0.45802913755108676,1.3956598918562393,47,41.24252788675482
205,67,1.9554254326756393,0.9250505522662329,5.7214967765894205,37,69.27814905193651
269,75,1.5604279384088344,0.43897881997954546,4.105553118138763,5,44.66216903679237
296,76,1.4544401484549403,0.4204086715638795,1.7697336370648928,53,57.75241773925104
179,23,0.6690955923337332,0.909120335354217,1.6485041385698582,15,27.274395535366473
370,62,1.6439302620283969,0.7446580739945663,5.581312715162318,62,66.2894470025182
314,5,0.6398363415336727,0.9165376677673942,3.8432185206744,55,39.10508572328441
99,53,0.7942081294102399,0.32472103140317793,5.415548036698292,25,45.87362928306305
275,53,0.7181111542594305,0.9618374382125052,1.1062386266520385,30,44.272419193369174
297,35,2.6898598697680183,0.6901937253602617,5.589657075685469,1,35.79246425209317
146,89,1.083675257065336,0.7344280352747421,3.3602712159674857,34,61.47521059767489
300,80,1.2524903766304185,0.9312484642611614,4.176320539822427,4,54.50517103533575
361,8,1.1729934551104866,0.5046023797557029,2.5508150934770435,69,36.49935481479992
330,22,2.5558010684275447,0.7756599957566899,0.8252717710320441,44,42.05977811830501
309,22,1.7511181872037325,0.7122724968995873,5.76884842738006,16,39.32230409207008
261,81,2.605983757439948,0.8302021750927682,5.970290810096651,56,75.10950567075997
122,49,1.1198197739869493,0.9175542334666458,2.5050076681824365,1,37.02685783831233
322,66,0.6756032186366775,0.7440486843440757,5.691273613635888,38,60.304768343483914
158,73,1.734924286538019,0.25411164360245153,1.4224946002886032,7,44.619409420875904
222,70,1.229288780296042,0.3465122766798242,1.3507644731221653,3,45.05752484892548
139,12,2.324576400377796,0.9631825458136674,0.9021151200504431,17,30.45067496947396
138,16,2.5106161813879804,0.974920378701781,2.651981741712829,20,38.355871117175006
79,38,1.5341764261769724,0.97393065095869,0.7876623759987955,50,50.8601527439571
385,33,2.73126165780522,0.2294395203200944,2.6706145428709323,62,48.07522095586368
76,68,1.727231215226574,0.5059585343595346,1.2611473575731753,54,59.84815930742648
52,18,1.0502089441271498,0.8077381631903968,4.517902875651266,51,50.491910506651415
375,36,1.5735412368262587,0.8023086429262647,5.083494571350244,39,51.24070251781506
230,25,0.48954470176702625,0.26872712395996684,4.282984852879585,25,35.498675735168
186,21,2.329602784631362,0.6875911096716152,1.6027178383988572,17,26.601061632122764
300,19,0.6434441220506103,0.314295694832686,4.717665060993756,66,46.4841736293687
165,21,1.1409963724072119,0.5945674662942346,1.8722510836830124,36,30.358875841925766
68,52,1.756759712811864,0.3917485606728972,4.677187283326901,39,50.16182557807046
297,39,0.5031403015525573,0.24252893738778214,3.62068666193015,1,31.431061887979187
86,41,0.5903605580354758,0.26401554042128766,2.5169188396016535,32,35.96388170904879
230,45,2.070679258271231,0.9287143597839267,0.9592080790883173,47,47.911530542513944
380,67,0.572265023345845,0.7957167713612272,5.051302303938642,34,58.73801165681422
375,78,1.5449988789937037,0.9454591854183605,5.668091064390239,43,69.78525272126316
157,49,1.212869520209801,0.5759919458668421,4.162547790003506,56,53.05516263364931
316,59,0.9473905790953995,0.5306339991622435,5.804978616813914,1,48.904844533488564
252,67,0.853069354872797,0.48672583400167646,5.637612804736451,63,65.63363834846122
202,63,2.2321871049581907,0.693045676841672,1.570346204420645,57,57.947379753558465
73,16,2.683701263560678,0.4812475095770669,4.521667917290174,29,37.57433686417224
163,88,0.7364313812879961,0.797018587185605,2.4211765069073197,53,64.34735685267435
267,19,2.7032349260179047,0.8410538609726899,3.181345483110943,4,35.48138060105275
394,40,1.827430008340249,0.900675674743505,1.3633098713186516,21,41.65883600815063
21,60,1.9399849728718168,0.39424074419622185,5.861286854317089,7,52.203004705318904
292,39,2.1038233075421964,0.6216176394339004,4.493755606920247,44,49.9111254296276
341,25,2.0898853368509944,0.3787556933838711,1.9679957029703248,59,39.69948943236096
381,83,2.367546659645652,0.23004465873627292,2.5430942959241842,42,56.743667030778745
181,11,1.5603247632344739,0.7662602433358703,2.823656097558314,49,35.45326803430641
65,25,1.6800606100352828,0.6391850191480997,4.611435482791121,10,38.29033078677897
122,89,1.177184805912198,0.779141823642467,5.591334967232715,65,78.65282156514182
343,67,0.652618225079481,0.2700983291252297,2.2679207314151437,13,39.26771827174268
353,12,1.9951364582229258,0.9964209432495537,3.0987504855423076,36,38.86118414962531
262,69,0.48066392604700225,0.9954788535576256,3.762641650590856,47,60.492123429523176
66,87,1.0615241226000838,0.5719998604028103,2.6633919582017356,59,70.07901895860392
66,13,0.6261516746706406,0.8928469721470689,3.272997278511269,65,45.15978588192436
201,40,0.8577451775745233,0.3948548446444455,1.081391959610561,41,36.6456471290112
243,44,1.9329541909537138,0.7900529289786375,1.4222091324609134,40,43.23523745045649
32,16,1.9083439124918038,0.9033806854508526,2.706056914710797,29,37.83512335539827
280,22,1.410531791189709,0.8517330128646228,5.532164564738038,39,48.552061723953294
226,19,0.6164127435747788,0.849419262592926,2.421469251595485,47,38.855502808636984
24,20,1.44009739950258,0.5704213056710921,1.873860447327575,45,41.42243218518612
56,39,1.2465876924599042,0.8559919582230182,4.585742214671018,41,56.94074791848953
192,44,2.129101966854279,0.7525638504170404,5.720215913421351,30,56.6599178672556
294,25,1.7896638596777241,0.3059611185153635,3.025179893849511,13,26.659428419837262
333,29,1.5797578416087976,0.2913475232516161,0.547327255619507,3,24.297922884322258
183,21,1.5687569975319886,0.817537708747712,4.284821323115899,29,41.51900374198086
132,72,2.719112529425005,0.7003712710183392,2.782834408888797,27,54.41066688097804
387,22,2.215106132088281,0.6155008937531019,4.205050451389184,42,45.01078398070309
194,82,1.592750945104307,0.9258094326790627,2.0274408370606194,63,62.82897588355937
139,50,1.5501342709335462,0.7276722854969748,0.5132447909932933,49,50.1351739488289
188,73,0.4635498431319123,0.5169173960706401,2.3947292031008205,56,58.7323708346697
24,59,2.6620222319675357,0.5311454465409471,4.376357884371179,40,59.49427666198591
134,27,1.166017532241591,0.684195488654068,2.662123056550541,64,45.47627529842198
215,56,1.014253796513785,0.8082202277490789,1.7054577680927427,65,51.50130700095524
369,28,2.798581420930411,0.6514826455592992,3.0520377527375584,10,35.020250302182035
300,15,2.1248552116108588,0.6070087057753437,4.6379168781411195,44,41.942275632241305
316,26,0.5136730559182912,0.7815205621233454,1.156881977357683,35,31.046965254286167
227,28,0.5485251448613835,0.7642116399256291,4.304636185056563,68,54.02649024703419
62,16,0.4612037535044749,0.8642774724908489,4.1703921309217105,40,45.874498574020734
168,7,1.8390853588308858,0.25004142902183557,2.539058338267892,1,19.444950413139733
398,85,0.5717548001486843,0.8039617056655832,5.83684905258722,14,60.36083856277722
36,48,2.6401320564278334,0.611008360761352,5.4208791471419335,9,52.745468141225906
354,39,2.6485756960544267,0.2597544960265215,2.2388881444113844,14,35.09347242391426
280,84,1.7105297601953913,0.7432080225356159,0.671001013666137,6,44.44827625349182
127,24,1.879933435350282,0.7732321552015542,2.1956764370979216,54,42.33384962912037
315,39,1.1005465636605996,0.6189017356357476,1.625970683975738,34,38.73548526056221
338,76,0.553534101779856,0.8350391821198102,3.50988552726176,47,62.24937473556827
36,58,2.1699050684603574,0.4401984869034412,5.55309431650185,69,70.0135938478537
60,38,0.6442863729976419,0.3615257748251489,5.286856305206368,45,51.275748770393236
272,26,0.6053383384441435,0.4805871613946228,2.182060356156547,33,30.157680813235316
399,7,1.146935462090137,0.528040410636782,2.8572864345560034,18,27.84908776877722
29,12,0.429917583610917,0.7567468819217351,0.7009820949376155,52,36.98719509419972
272,18,1.4416854778151582,0.8764159503025821,3.492899292070322,35,46.25859030319043
71,71,2.0984341841921843,0.7767345520629412,0.8485238902790087,52,57.68164902433742
267,59,2.3232374354126533,0.33919004725568125,5.662333914260048,1,47.959423808839624
256,41,1.850337529117411,0.4929736678402059,5.268136091687498,11,50.19427186379309
54,71,2.43249808747339,0.32673097075822244,1.6780319454062664,9,46.96601874617061
278,18,1.3756052890410646,0.7493793596464411,4.34652773924125,47,44.00305707718176
360,22,2.437053004145144,0.39853750257351533,3.624112103383332,36,37.14723970091784
348,38,1.6155359451961102,0.6203095462814774,4.907467418839007,22,48.72993030986553
31,82,0.9352867071959088,0.8334638745557474,3.1160865871333594,21,57.38042150906847
113,57,2.665949551985118,0.7367514199372922,1.554745838661779,42,52.725763151814945
111,77,1.0599300972090795,0.4386991925321062,4.019138700675574,67,65.21077575991724
192,26,0.46288356205070347,0.4662934004930727,0.9415417984776975,69,40.097198155631574
74,77,0.9824177030920647,0.7226914292824256,3.7152339514263213,33,56.38948322150699
344,11,1.2800501470178265,0.6395741994719553,1.6698764300545168,46,37.00298008961473
315,24,1.2432392398942338,0.27711478997603556,4.267150404179581,5,29.36668909225918
327,49,1.659202022664572,0.8991932714188369,5.054237389504597,66,60.85757577438525
95,9,2.519504516886216,0.6100905984429029,1.1023860110513986,1,24.33856973738859
25,77,1.1016117450632779,0.5786888105579724,2.701477036817258,23,55.285106590306555
366,78,1.6498494591020054,0.35875146930580987,4.534368732767982,50,64.49155657672975
129,51,1.2163334888523505,0.5015950551764299,1.4003668383537218,67,53.6674163001541
269,30,2.372255342495681,0.46625988985207933,3.6158801851964224,12,37.31805496966176
365,13,0.7782436318923481,0.41658854626354147,4.195114400316477,46,32.368038305189934
33,57,0.6484246439441403,0.6539252597174185,2.4513648398166024,13,47.20233291868349
22,50,1.6071886077702442,0.5698202882242256,5.075902508114305,3,48.1946338075153
22,69,2.0125302058371806,0.9113581482517339,3.308620017756926,29,60.76807693303065
79,56,2.3092604826178396,0.9530751816377288,3.9484716196728047,40,58.91629958937676
39,15,1.8150996469727594,0.3755787433824727,1.274800381876283,18,24.571517653139985
331,15,2.2572394271656013,0.28008434301376844,0.6273809599296798,68,37.782627570993824
250,71,1.342504140546217,0.8282700411901995,0.7791171395374246,43,49.88361721767017
392,18,0.4788824086395256,0.9958891229108873,5.4715608150901875,30,41.99134864412758
324,84,0.6786383389637357,0.8908800558833234,5.354533113365381,33,66.21102334740195
386,14,0.4929342429495909,0.2189579216949878,4.941752915390134,32,36.64789898016103
110,66,1.1894647611435825,0.40101084056517283,1.5978665017917344,7,37.55526206969247
129,87,1.5891792190448375,0.23467382163301115,3.390022585722268,42,64.16927497208195
342,42,1.2551619607766544,0.8566235016329333,4.878644053016053,54,58.92433455960592
113,9,1.7454387401593414,0.665125581033853,4.210680496906756,29,34.51853405711511
41,79,1.5534619563826904,0.6109748329336431,1.1353665652176568,29,52.366060848462446
274,20,2.0270627244734567,0.6435599055972221,5.425476598968331,63,48.71312314347338
324,49,2.0007091925521747,0.40196100695727294,1.3837531602787925,42,45.06671263526057
387,88,1.1633539530608308,0.6813106953110903,1.444876313773345,20,51.054158436235085
372,68,1.2309146928666197,0.224533582771224,5.455547460438895,0,49.56144256501684
65,8,1.8043547719391277,0.7168093791766716,3.1653931650198386,57,41.415391650471065
313,74,1.8314379229380204,0.7875470641430646,2.5509050427605677,43,57.056323463275966
341,18,1.1552797927291194,0.7384210109694618,3.545112082639311,43,41.142928304861904
285,68,1.1927629258610204,0.4656940146497762,5.897685330576612,19,53.254468574615906
331,57,2.065708031646753,0.8610103321020341,1.1579675038257358,13,42.54315602281779
338,29,1.953785974902567,0.7724351976939856,4.663218668356359,34,48.8755339312607
189,41,0.7241219312314593,0.3026378583394223,2.338792242342701,53,44.20589520713028
35,15,1.4585005112209442,0.35611537643065205,1.1437709896619306,20,28.56412024576988
193,88,2.5424945889054165,0.7096867305425909,2.8206334544411624,36,64.05327787801572
96,25,0.48713362265074056,0.43153290684482093,3.51814082748899,69,42.41747482196131
63,31,2.4523934715621127,0.29554635315698957,1.632789007504808,15,34.25801914423446
67,47,0.7916275769539447,0.3239751945199138,2.7289820250313137,16,39.31100279632938
285,62,1.6173967179081181,0.3324937444323205,3.996218140097598,16,49.14029958761189
211,47,1.4184074294152276,0.5822327254547057,3.670464108461222,63,57.28279881330826
225,47,0.42431040961950117,0.6859083627435979,4.477383267301678,37,49.09256640987609
303,54,2.5969526490151167,0.34112181988353196,5.100224931155707,64,64.72559479390323
228,77,1.4918205456023337,0.769997288290577,2.750271824731555,66,65.80435675035119
259,38,2.690243864225476,0.4248100860012228,2.826320015042251,29,42.55701748441614
52,75,1.088185362350123,0.4492465107151687,3.2318067395033423,3,48.048972265869125
343,71,2.4790618561983337,0.3787988968592861,3.6149435810971693,21,53.60385542951189
190,86,2.613734977589513,0.8281649087545528,1.0957747083084042,38,59.282336998251424
78,82,1.7363977992898736,0.9678510663495017,2.2194944480712575,26,63.31986524522459
329,72,0.886426690882522,0.5939998789424742,1.4454048745736334,0,45.50148604409775
299,25,2.044593837053728,0.23362451314559377,2.622190192892724,69,47.47639838613108
40,70,1.7175473596707045,0.40845545314038073,5.853447399157201,21,64.03031672052859
93,67,2.666871198046302,0.32644023289507684,3.7050202617453887,43,53.89962458830735
25,29,1.4542529483451805,0.8742098278816144,2.8615983595630046,66,51.778990384735074
122,62,1.0444327543355727,0.2678831899465641,3.6126529237303986,38,49.72471696509779
57,26,0.7318888035858571,0.9731809925507071,4.179921054849486,48,50.262318333406455
289,49,2.076720564848031,0.6708110212997008,2.892244048097205,2,38.88508227276777
218,72,2.737863085553397,0.6141918296593306,2.9624039233908794,48,57.08945579049524
392,21,0.46802504937135636,0.8778804979353494,4.357706211599398,59,50.94767411612653
304,33,2.1770688514675043,0.22203809703316493,0.8347442076313569,64,47.74840385989414
252,72,2.6246328701432,0.8217221995256077,3.4704431255858927,5,55.187554874121716
213,43,0.5794756821456384,0.29328323645481325,3.510302967197358,15,39.275529327687636
40,86,0.6644081082547195,0.8726224791523458,4.662137436206095,3,60.37386827103268
46,5,2.0606970362793007,0.6233409753902894,5.904546137851619,64,49.57152487393141
254,66,1.9551121021498918,0.24890352188807344,4.876651327327445,19,51.42783016982696
21,74,0.5651857967589897,0.8665960310410596,3.270837369577574,37,67.82446421406289
36,83,2.4026146051627753,0.22185129365700132,1.4319924878394819,33,56.04045322370858
103,18,1.6562172348277415,0.3106965543148828,3.7354353439824384,48,38.56330697476269
355,88,2.57727369600787,0.8382596190613032,5.088643876919773,62,80.41416825489445
194,38,2.5071781143824903,0.5718968990863128,5.628277350049329,22,50.83895275010944
289,34,2.3500186457203975,0.905110963483867,5.039207087217553,55,54.70173995551646
176,35,1.638157350986611,0.708343418232867,1.5393273349940992,20,35.01420909114696
85,59,1.0041055401986374,0.6988230034963264,4.419167253921323,13,47.730539897126036
161,61,1.6143412093867182,0.43378808490561194,5.340852211172138,7,48.429366874176864
54,45,0.6419473067242721,0.30694441884138685,4.245593316448364,26,47.92773268075511
312,11,1.9812307563362226,0.9689379127173461,4.271636225105183,39,40.24120937944537
89,88,0.7215453261496183,0.2838381513147161,3.250892574380933,54,66.14279933978906
163,23,1.6268151100017354,0.6232084800588541,4.003369221690278,59,48.05809045503235
392,12,0.5305167380003627,0.4180548726678242,2.1190939557266164,36,34.901611776179394
244,55,1.11882997665915,0.4113125308651638,0.9884554773215986,28,40.86826637457155
194,40,0.9569931056074907,0.6756689754422505,5.052431976099703,12,42.21455739752871
226,57,1.8880757025080093,0.8383472937430951,5.687293690653336,63,68.76950930575404
317,79,2.288288108854021,0.8217435862650231,5.2125228445731935,27,63.502180595904896
116,13,0.5375270908972627,0.8950413513548428,2.3365245457944166,53,34.318528806237715
261,29,2.4406808443729218,0.4343221903298937,1.0144158321936056,43,37.209700782481626
351,48,2.4658424678910507,0.572601105372059,2.0407611319727357,65,53.76679464512517
237,71,1.2214457782912547,0.20746765857601998,5.135594566954451,68,61.71027026483203
189,56,1.9816097583287733,0.7974860985090924,4.106979791982688,49,58.75039090778956
75,37,1.3662712760882787,0.4418744897138265,5.816818342566155,46,47.919491754418324
114,56,0.7700581172551156,0.6491948266161491,2.384745601404069,9,39.116907552917944
379,88,1.6687898045514649,0.3354402256155605,3.5330966616040334,1,51.376795200046665
225,45,0.6072632188038319,0.8555196057074628,4.845210219010253,38,52.11050643273154
134,80,2.508333172950371,0.8538177754226222,1.786955685024968,49,61.932166332748324
178,71,2.6182954225830604,0.9019623318023644,5.802494860628162,52,71.08202272766982
239,30,2.3718715288273686,0.2367495976853783,3.7581871987049817,17,33.97704723528285
224,26,1.7500674898143487,0.9939669678200109,0.5434365982580925,35,36.88447350233749
285,70,1.7382366187010918,0.39822353155175566,0.6383430159540682,60,54.554799488216496
117,22,2.7630577038422315,0.4475469488378796,5.352188090208774,6,34.28749821280615
266,33,0.9949640555948389,0.3994685833523569,4.049048402685926,26,39.8082872665533
188,25,0.5822760781724979,0.4140261586932259,4.696898854851241,66,49.19319806443215
377,56,1.7486582166428266,0.6421290848829173,4.812088005262995,13,48.46037724066669
80,30,1.1890854347442479,0.39184843544302367,2.8125287693792704,22,41.41500499797057
76,60,1.1736130547393062,0.5150170491203239,4.89236185378266,32,54.76929708379938
195,84,0.41700485000787535,0.7244852659545724,5.65642844646896,48,68.1917189933679
213,75,1.8309745829150392,0.8688209628621815,1.446941092732919,17,49.25210239238858
282,85,1.0336808854614739,0.7541932002135037,4.702750197481113,55,67.75079523165722
173,7,0.8508605156624344,0.6754582758298586,2.192856041885608,16,26.399827777068708
367,43,0.49703663534320897,0.31818285003285496,2.268211516796196,25,34.60413154083891
200,23,1.274467783541467,0.8528924812330261,2.770151680700124,40,39.29913693511129
69,83,2.5095252937274974,0.22981991039443095,5.250457359494471,0,54.16115426695183
65,65,1.2080099382336935,0.4113533305882417,0.6213083702052704,53,49.4518333347126
389,32,2.0297781042870247,0.24564713354556897,2.8865941374564517,46,37.6603782351333
70,52,2.2157127121645774,0.73394318046757,4.240262072630988,58,60.91010542955007
380,56,1.187441942056479,0.4946968660748116,1.107285020553871,19,41.21386969050296
125,47,2.3719377640288988,0.7216387865638934,4.85739478359579,27,52.0493541336977
55,45,2.0605111832006777,0.47762476744287224,5.6804642884354415,62,66.68132954958456
135,9,1.7421813488822835,0.5645925846395954,1.0001415159233822,4,21.58270794970609
253,43,0.40238191372150944,0.5663688081329448,1.3412147580698297,34,39.77137123468844
182,34,0.4842178382147395,0.2364645229340357,5.857534737204116,33,48.37199995336791
318,74,2.778078025854552,0.5441812210768029,1.5882060243215788,31,52.933731898986935
252,78,2.277481416408542,0.7128514904921621,0.9341682163676246,30,53.35181394340019
172,68,2.6501566210550727,0.636841796860347,5.737058950177451,52,67.85742351250536
261,7,2.5655276918032657,0.26022701302262985,5.409424903952079,13,35.302908543777306
389,76,0.449063159542602,0.7344447885493992,4.106490100032222,62,66.28360793107485
176,38,2.3004334954985772,0.4470902039322088,3.532870100081543,62,50.812528840332305
78,40,1.4827497856267708,0.21154784222321768,5.555779829665237,12,43.50574469209576
175,85,2.2949396896015735,0.3244764456673962,4.105360413112825,68,68.9016927345952
339,78,0.41611788199212435,0.5980477258532476,4.121181626232884,18,54.80905070445545
102,9,1.0916783228813542,0.44832132722405493,5.140270603110741,3,28.651031105722346
380,35,2.203177061899125,0.7555064110028407,4.092851225108315,27,44.95614459819712
243,68,2.3032498926438154,0.3925227804526116,3.2702228787072265,55,61.272379567591194
248,50,1.8873150429150973,0.818236934780135,2.6434682384414634,59,52.261376793211106
140,26,1.123014854671033,0.429181745115184,3.267236410351824,45,40.94496790107895
369,49,1.144870219090871,0.6966909660675326,3.3736325699795695,56,53.08980756921969
33,78,2.720233512740878,0.8393731042009442,2.4845753461503852,18,66.75818901722886
133,23,1.454109230162091,0.5084449029149991,2.9646512493919035,61,44.87036908664953
178,68,1.4731013205852088,0.23744395345237637,4.910295630749367,44,56.57461493381339
201,67,1.7255986005776789,0.6283564168471047,2.790823527717383,9,42.948411503400976
